OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MD,USGS Maryland Water Science Center,USGS-391802076334701,1N3E-  1,Well,,02060003,,,,,39.3039961,-76.5660765,24000,1,seconds,Interpolated from MAP.,NAD83,80,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,Confined single aquifer,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391802076553401,HO Bd 346,Well,,02060006,,,,,39.3006608,-76.92581,24000,1,seconds,Interpolated from MAP.,NAD83,535,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Setters Formation,Unconfined single aquifer,19871117,225,ft,225,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391802077005001,HO Bc 202,Well,,02060006,,,,,39.3006603,-77.0135897,24000,1,seconds,Interpolated from MAP.,NAD83,570,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19780602,160,ft,160,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391803076371301,1N1W-  4,Well,,02060003,,,,,39.3009403,-76.6199675,24000,1,seconds,Interpolated from MAP.,NAD83,150,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,19531215,150,ft,150,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391803076592601,HO Bd  80,Well,,02060006,,,,,39.3009381,-76.9902559,24000,1,seconds,Interpolated from MAP.,NAD83,510,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19770422,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391803077000301,HO Bc 301,Well,,02060006,,,,,39.3009381,-77.0005339,24000,1,seconds,Interpolated from MAP.,NAD83,520,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19750530,175,ft,175,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391804076304901,BA Fe  64,Well,,02060003,,,,,39.3012186,-76.5132966,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391804076555701,HO Bd 323,Well,,02060006,,,,,39.3012163,-76.9324769,24000,1,seconds,Interpolated from MAP.,NAD83,550,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19780831,325,ft,325,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391804076555702,HO Bd 324,Well,,02060006,,,,,39.3012163,-76.9324769,24000,1,seconds,Interpolated from MAP.,NAD83,550,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19810327,320,ft,320,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076334401,1N3E-  9,Well,,02060003,,,,,39.3014961,-76.5619096,24000,5,seconds,Interpolated from MAP.,NAD83,110.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,Confined single aquifer,1968,155,ft,155,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076334402,1N3E- 10,Well,,02060003,,,,,39.3014961,-76.5619096,24000,5,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,19710514,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076334403,1N3E- 11,Well,,02060003,,,,,39.3014961,-76.5619096,24000,5,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,Confined single aquifer,19700507,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076334501,1N3E-  5,Well,,02060003,,,,,39.3014961,-76.5621874,24000,5,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076334502,1N3E-  6,Well,,02060003,,,,,39.3014961,-76.5621874,24000,5,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076334503,1N3E-  7,Well,,02060003,,,,,39.3014961,-76.5621874,24000,5,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,19551007,302,ft,302,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076334504,1N3E-  8,Well,,02060003,,,,,39.3014961,-76.5621874,24000,5,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,19551114,400,ft,400,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076570201,HO Bd 289,Well,,02060006,,,,,39.3014939,-76.950255,24000,1,seconds,Interpolated from MAP.,NAD83,530,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,19770809,200,ft,200,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805076594201,HO Bd  74,Well,,02060006,,,,,39.3014936,-76.9947005,24000,1,seconds,Interpolated from MAP.,NAD83,510,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19741101,240,ft,240,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391805077045701,HO Bc 145,Well,,02060006,,,,,39.3014936,-77.0822023,24000,1,seconds,Interpolated from MAP.,NAD83,575,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Morgan Run Formation,,19820805,350,ft,350,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391806076511901,HO Be  79,Well,,02060003,,,,,39.3017723,-76.8549751,24000,1,seconds,Interpolated from MAP.,NAD83,470,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Oella Formation,,19760203,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391806076564501,HO Bd 299,Well,,02060006,,,,,39.3017717,-76.9455327,24000,1,seconds,Interpolated from MAP.,NAD83,575,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,19760426,310,ft,310,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391806076565301,HO Bd 290,Well,,02060006,,,,,39.3017717,-76.947755,24000,1,seconds,Interpolated from MAP.,NAD83,565,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,19810409,400,ft,400,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391806076591801,HO Bd  81,Well,,02060006,,,,,39.3017715,-76.9880337,24000,1,seconds,Interpolated from MAP.,NAD83,525,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19771007,120,ft,120,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391807076302802,BA Fe   2,Well,,02060003,,,,,39.302052,-76.507463,24000,1,seconds,Interpolated from MAP.,NAD83,40,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391807076302803,BA Fe   3,Well,,02060003,,,,,39.302052,-76.507463,24000,1,seconds,Interpolated from MAP.,NAD83,40,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391807076302804,BA Fe   4,Well,,02060003,,,,,39.302052,-76.507463,24000,1,seconds,Interpolated from MAP.,NAD83,40,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391807076513701,HO Be   7,Well,,02060003,,,,,39.3020501,-76.8599753,24000,1,seconds,Interpolated from MAP.,NAD83,480,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Oella Formation,,19461214,46.5,ft,46.5,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391807076531901,HO Be 120,Well,,02060006,,,,,39.3020499,-76.8883092,24000,1,seconds,Interpolated from MAP.,NAD83,465,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Setters Formation,Unconfined single aquifer,19600812,95,ft,95,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391808076555401,HO Bd 320,Well,,02060006,,,,,39.3023274,-76.9313657,24000,1,seconds,Interpolated from MAP.,NAD83,565,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19760628,150,ft,150,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391808077035101,HO Bc 153,Well,,02060006,,,,,39.3023269,-77.0638686,24000,1,seconds,Interpolated from MAP.,NAD83,485,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Morgan Run Formation,,19720617,80,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391809076365501,1N1E-  1,Well,,02060003,,,,,39.302607,-76.6149674,24000,5,seconds,Interpolated from MAP.,NAD83,100,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,,1105,ft,1105,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391809076555901,HO Bd 315,Well,,02060006,,,,,39.3026051,-76.9327547,24000,1,seconds,Interpolated from MAP.,NAD83,545,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19870624,325,ft,325,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391809076555902,HO Bd 326,Well,,02060006,,,,,39.3026051,-76.9327547,24000,1,seconds,Interpolated from MAP.,NAD83,545,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,,,,380,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391809076595201,HO Bd  73,Well,,02060006,,,,,39.3028825,-76.9972005,24000,1,seconds,Interpolated from MAP.,NAD83,515,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19770524,260,ft,260,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391809077055301,HO Bb 133,Well,,02060006,,,,,39.3026046,-77.0977582,24000,1,seconds,Interpolated from MAP.,NAD83,620,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Morgan Run Formation,,19771017,205,ft,205,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391810076303801,BA Fe  66,Well,,02060003,,,,,39.3028853,-76.5102409,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,005,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391810076554301,HO Bd 322,Well,,02060006,,,,,39.3028829,-76.9285879,24000,1,seconds,Interpolated from MAP.,NAD83,510,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19770829,125,ft,125,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391811076320401,1N5E-  1,Well,,02060003,,,,,39.3031629,-76.5341308,24000,1,seconds,Interpolated from MAP.,NAD83,15,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,Quaternary System,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391811076540201,HO Be  10,Well,,02060006,,,,,39.3031609,-76.9002539,24000,1,seconds,Interpolated from MAP.,NAD83,480,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Setters Formation,,,40,ft,40,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391811076562901,HO Bd 297,Well,,02060006,,,,,39.3031606,-76.9410882,24000,1,seconds,Interpolated from MAP.,NAD83,585,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,19880521,145,ft,145,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391812076514901,HO Be  91,Well,,02060003,,,,,39.3034389,-76.8633087,24000,1,seconds,Interpolated from MAP.,NAD83,465,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19840706,125,ft,125,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391812076515101,HO Be  90,Well,,02060003,,,,,39.3034389,-76.8638643,24000,1,seconds,Interpolated from MAP.,NAD83,470,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19860814,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391812076572801,HO Bd   7,Well,,02060006,,,,,39.3034383,-76.9574774,24000,1,seconds,Interpolated from MAP.,NAD83,520,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Morgan Run Formation,,19500116,80,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391813076335401,1N3E-  2,Well,,02060003,,,,,39.3037183,-76.5646876,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,Northern Atlantic Coastal Plain aquifer system,Patuxent Formation,Confined single aquifer,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391813076372801,1N1W-  2,Well,,02060003,,,,,39.303718,-76.6241344,24000,1,seconds,Interpolated from MAP.,NAD83,130,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,,,,600,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391813076514601,HO Be  92,Well,,02060003,,,,,39.3037167,-76.8621976,24000,1,seconds,Interpolated from MAP.,NAD83,480,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19770207,80,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391813076554701,HO Bd 402,Well,,02060006,,,,,39.3037163,-76.929699,24000,1,seconds,Interpolated from MAP.,NAD83,550,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19770613,145,ft,145,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391813076555601,HO Bd 403,Well,,02060006,,,,,39.3037162,-76.9319213,24000,1,seconds,Interpolated from MAP.,NAD83,560,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19811105,410,ft,410,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391814076244901,BA Fg  13,Well,,02060003,,,,,39.3039968,-76.4132934,24000,1,seconds,Interpolated from MAP.,NAD83,15,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,005,Northern Atlantic Coastal Plain aquifer system,Patapsco Formation,,1945,117,ft,117,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391814076482101,HO Bf  53,Well,,02060003,,,,,39.3039948,-76.8055296,24000,1,seconds,Interpolated from MAP.,NAD83,465,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19850429,200,ft,200,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391814076555201,HO Bd 321,Well,,02060006,,,,,39.303994,-76.9308102,24000,1,seconds,Interpolated from MAP.,NAD83,580,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19770222,150,ft,150,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391814076560601,HO Bd 314,Well,,02060006,,,,,39.303994,-76.9346992,24000,1,seconds,Interpolated from MAP.,NAD83,500,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19871006,185,ft,185,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391814076560701,HO Bd 312,Well,,02060006,,,,,39.3042718,-76.9330325,24000,1,seconds,Interpolated from MAP.,NAD83,500,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19840806,400,ft,400,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391814077020901,HO Bc 174,Well,,02060006,,,,,39.3039935,-77.0355347,24000,1,seconds,Interpolated from MAP.,NAD83,570,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19781222,145,ft,145,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391815076481101,HO Bf  54,Well,,02060003,,,,,39.3042726,-76.8027518,24000,1,seconds,Interpolated from MAP.,NAD83,410,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19750108,160,ft,160,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391815076482901,HO Bf  50,Well,,02060003,,,,,39.3042726,-76.8077519,24000,1,seconds,Interpolated from MAP.,NAD83,470,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19730911,130,ft,130,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391815076553001,HO Bd 347,Well,,02060006,,,,,39.3042718,-76.924699,24000,1,seconds,Interpolated from MAP.,NAD83,515,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Setters Formation,Unconfined single aquifer,19780920,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391815076575101,HO Bd 351,Well,,02060006,,,,,39.3039939,-76.9558108,24000,1,seconds,Interpolated from MAP.,NAD83,495,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,19740919,150,ft,150,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391815076595401,HO Bd 404,Well,,02060006,,,,,39.3042714,-76.9980339,24000,1,seconds,Interpolated from MAP.,NAD83,540,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,Unconfined single aquifer,19850711,165,ft,165,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391815076595901,HO Bd  72,Well,,02060006,,,,,39.3042713,-76.9994228,24000,1,seconds,Interpolated from MAP.,NAD83,560,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Sykesville Formation,,19770418,75,ft,75,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076375201,BOLTON HILL ADS AT BALTIMORE MD,Atmosphere,,02060003,,,,,39.3045513,-76.6308014,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076414301,1N5W-   1,Spring,,02060003,,,,,39.304551,-76.6949706,24000,1,seconds,Interpolated from MAP.,NAD83,170,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,510,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076513601,HO Be  94,Well,,02060003,,,,,39.30455,-76.8596975,24000,1,seconds,Interpolated from MAP.,NAD83,485,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19740809,112,ft,112,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076513901,HO Be  93,Well,,02060003,,,,,39.30455,-76.8605309,24000,1,seconds,Interpolated from MAP.,NAD83,490,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,Piedmont and Blue Ridge crystalline-rock aquifers,Baltimore Gneiss,,19740316,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076552501,HO Bd 313,Well,,02060006,,,,,39.3045496,-76.9316436,24000,1,seconds,Interpolated from MAP.,NAD83,575,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,Unconfined single aquifer,19810116,400,ft,400,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076564701,HO Bd 293,Well,,02060006,,,,,39.3045495,-76.9460883,24000,1,seconds,Interpolated from MAP.,NAD83,555,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,19860714,300,ft,300,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076564702,HO Bd 294,Well,,02060006,,,,,39.3045495,-76.9460883,24000,1,seconds,Interpolated from MAP.,NAD83,555,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076564703,HO Bd 295,Well,,02060006,,,,,39.3045495,-76.9460883,24000,1,seconds,Interpolated from MAP.,NAD83,555,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391816076570301,HO Bd 291,Well,,02060006,,,,,39.3045494,-76.9505329,24000,1,seconds,Interpolated from MAP.,NAD83,560,feet,10,feet,Interpolated from topographic map.,NGVD29,US,24,027,,Loch Raven Schist,,19861217,285,ft,285,ft,NWIS
